num_rooms,num_floors,num_bathrooms,size,age,crime_rate,garden_size,median_income,price,loan_prob
3,2,4,2700,15,0.9931332809707336,2531,200583,748130.3335951463,0.9092102221542593
11,1,3,4500,29,0.4118388344993037,221,173524,791618.8058275036,0.8594710202979416
10,2,5,5100,13,0.6506035273348653,309,20301,644618.9823633257,0.5778850429177935
12,1,4,5100,52,0.6049139937814852,383,83220,577905.4300310926,0.6934906860395132
9,3,8,6000,17,0.8174717696401202,1858,150668,1047988.6411517994,0.8174738682870188
4,2,4,3000,63,0.6195214309467958,1677,116100,354412.39284526603,0.7539103346056358
13,3,3,5700,40,0.9589974927585467,1222,207505,987875.0125362072,0.921913333559521
6,1,8,4500,17,0.08194956662216002,2496,188930,952330.2521668891,0.8877938918664411
4,2,4,3000,77,0.9179552005559763,821,103372,231784.2239972201,0.7305077401138576
5,3,8,4800,58,0.1376535919205718,1837,125942,640305.7320403971,0.7720026134792917
18,2,2,6600,73,0.6579160453965038,2011,183668,917376.4197730175,0.8780812312872192
2,2,4,2400,71,0.28998624395995953,1755,187102,382404.0687802002,0.8843943409132349
19,2,3,7200,57,0.34249641556776866,2354,188685,1097277.5179221611,0.8873138359098987
10,3,4,5100,47,0.2967589411562358,2260,25557,545430.2052942188,0.5875201881796686
1,2,4,2100,35,0.04337570171626781,511,186968,487049.1214914187,0.8841748993688964
3,3,4,3000,17,0.1961406305895549,638,100409,523977.29684705223,0.7251074273950783
10,2,7,5700,12,0.040047634862548365,2890,193579,1154657.7618256873,0.8963416875182357
3,1,8,3600,1,0.06725301284751617,2319,162539,857311.7349357625,0.8393035794205974
3,1,4,2400,61,0.019861165113331136,2725,101701,292052.69417443336,0.7274498134838602
17,3,4,7200,55,0.6059386748218624,1993,101508,920776.3066258907,0.7270986619429611
18,1,6,7500,56,0.3002902743047242,1266,200484,1132446.5486284764,0.9089991555624324
14,1,7,6600,15,0.651322131743116,1334,219228,1258219.3893412845,0.9434770117989485
6,1,5,3600,71,0.39738430282332327,2490,213968,613649.0784858834,0.9337692470505445
12,3,3,5400,23,0.7206535214625595,982,203834,1020524.7323926872,0.9151795177678752
14,3,5,6600,28,0.7353819070352132,2366,106041,997385.0904648239,0.7354491906027248
2,3,5,3000,46,0.25468315853547974,691,171684,522824.58420732256,0.8560771521890731
1,1,7,2700,2,0.14883837940013867,0,74207,488669.8081029993,0.6769637770874304
9,2,4,4500,4,0.5397200811995096,1449,194312,994395.3995940024,0.8976939612121028
14,1,6,6300,58,0.22442599758701764,2352,127527,853491.8700120649,0.7749154419237875
9,1,3,3900,5,0.794887498919551,1662,70941,669767.5625054023,0.6709582783825004
16,2,8,7800,3,0.6215925036268674,891,213205,1449032.0374818656,0.9324166441935332
18,2,4,7200,43,0.7326331764620717,2868,153708,1110792.8341176896,0.8230418741362733
11,1,5,5100,71,0.5856546484005513,1231,90668,523337.72675799724,0.7071648834352009
10,1,4,4500,5,0.6498722327248271,1441,244321,1088622.638836376,0.95
5,3,7,4500,59,0.2814353496832621,2984,211847,801806.8232515836,0.9298802077245171
19,3,8,9000,64,0.16571984429999476,1532,103708,1102547.4007785,0.7311359127181065
18,1,7,7800,40,0.8918202327276522,662,63397,956194.8988363617,0.6570678383145137
19,2,6,8100,69,0.9673219628097927,2516,155934,1090511.390185951,0.827113418901746
17,1,2,6000,5,0.016134044849052454,1817,38018,885465.3297757547,0.6104526403044035
18,2,5,7500,42,0.5364315207134139,2989,93710,1039407.8423964329,0.7127769447718468
20,2,3,7500,6,0.6261223218438944,2984,199528,1430445.3883907804,0.9072784702976168
8,1,8,5100,32,0.9357111885006334,1858,73322,700705.4440574968,0.6753140892306353
3,1,3,2100,40,0.18066689772808198,358,35666,154168.66551135958,0.6061040993762381
7,3,7,5100,44,0.29093750491420745,962,209537,889479.3124754289,0.9256458400149556
14,2,3,5700,75,0.5792348648682275,2180,148838,726179.8256756589,0.8140683572950578
6,2,4,3600,44,0.14140911020697922,0,239006,725304.9544489651,0.95
3,1,6,3000,79,0.8213320164781028,2387,133000,328503.33991760947,0.7849575545247603
11,2,5,5400,41,0.29686058482256095,2463,162215,893835.6970758872,0.8386783806085434
8,1,3,3600,24,0.6872978696248193,1522,146742,683707.510651876,0.810253604394856
12,2,8,6600,48,0.3340095383116469,1081,111741,872241.9523084417,0.7459106928266517
13,3,6,6600,70,0.4435642195797649,551,169552,861416.1789021012,0.8521409838736983
14,1,7,6600,78,0.4527200010504375,2443,180407,899840.3999947478,0.8720847030094667
8,2,8,5400,10,0.9441667860763359,1041,39325,757159.1660696183,0.6128496402758213
9,3,7,5700,46,0.730312031295869,1494,148306,848780.4398435206,0.8131117299265428
14,1,6,6300,62,0.5011740830811915,479,28772,578408.129584594,0.5934174749397962
10,3,4,5100,39,0.6872537773754455,2248,80921,693845.7311131228,0.6892749570764404
9,2,2,3900,2,0.376040583875356,1142,209952,949283.7970806232,0.9264392886517729
20,2,8,9000,5,0.44653741512418454,843,173505,1515067.312924379,0.859453693706797
19,1,6,7800,3,0.8571671109445186,2864,212366,1505366.1644452773,0.9308743608637077
11,1,5,5100,32,0.806303242250344,2950,144250,875968.4837887483,0.8056676831370457
10,3,7,6000,61,0.047312203247274365,1324,114984,744451.4389837636,0.7518616310723883
19,1,2,6600,73,0.7894261243728397,1432,169741,871494.8693781358,0.8524856193037534
3,2,7,3600,9,0.5309484967545022,465,51621,537537.2575162274,0.6354489055036926
14,1,7,6600,54,0.9253253469825689,2051,202295,1049493.3732650871,0.91232801181611
5,2,8,4500,42,0.26571173702930007,966,244155,890961.4413148535,0.95
7,3,5,4500,41,0.5078342283305918,2182,162801,768522.828858347,0.8397550371282352
2,2,4,2400,10,0.10547338624872582,2302,138216,606964.6330687564,0.794595437434597
15,3,2,6000,26,0.698068331343445,1413,99842,888583.6583432828,0.7240580252618452
2,1,4,2100,48,0.5507198702986398,1373,100537,272510.4006485068,0.7253193588886
13,2,6,6300,14,0.15272719892490405,1629,44348,885802.3640053755,0.6220792691181324
9,3,5,5100,12,0.011461762481687954,118,148439,903360.6911875915,0.8133822122838268
19,3,6,8400,53,0.81922828914287,2289,34176,959925.8585542856,0.6033552413787272
14,1,5,6000,74,0.2966500768906355,1732,87349,635174.7496155468,0.7010633546653021
4,2,4,3000,14,0.9998019628039436,2350,180928,747356.9901859802,0.8730884549725075
19,3,4,7800,77,0.5865322834354618,664,229499,1104985.3385828226,0.95
10,3,2,4500,56,0.7333552837315738,556,187089,692191.2235813421,0.8843808242547047
13,2,3,5400,28,0.3939567811666934,1929,61140,740180.2160941665,0.652929416011219
4,2,4,3000,16,0.54209807876708,2680,95435,578559.5096061646,0.7159663016655661
4,2,7,3900,12,0.8946319621850443,1234,66712,612970.8401890749,0.6631808148256528
5,2,5,3600,66,0.09990592777674923,1195,155659,484668.4703611162,0.8266114971584093
4,2,6,3600,30,0.6719321150060905,2956,164195,731710.3394249696,0.8423248133390367
16,3,6,7500,69,0.9370949001720456,2613,153939,1011582.5254991398,0.8234469981919119
2,1,5,2400,31,0.8236751863209667,1107,64048,314187.6240683952,0.6582709801537818
5,2,7,4200,41,0.29258080002196163,1826,43181,480679.0959998902,0.6199144706869784
2,1,4,2100,42,0.2916005788382603,2598,25844,191169.9971058087,0.5880513278083181
12,1,2,4500,48,0.03784589999869592,975,198808,771676.7705000065,0.9059252241784963
19,3,8,9000,13,0.21248260204241698,2145,49124,1266535.5869897879,0.6308573788308497
5,1,6,3600,23,0.9670875777105803,2296,157934,732912.5621114471,0.8308228895530413
12,3,2,5100,32,0.9110637011256475,2045,22515,604824.6814943717,0.5819396417828605
8,2,5,4500,20,0.559785163196996,2842,153153,873767.074184015,0.8220390422131004
14,1,7,6600,58,0.6502755289949035,2879,92924,836966.6223550255,0.7113204831627534
9,2,3,4200,54,0.5045457201069633,409,30045,345837.27139946516,0.5957629049832985
7,1,8,4800,68,0.30576809547869743,2812,57594,482019.1595226065,0.6463832053860836
20,3,7,9000,18,0.7521631613857218,2747,22130,1202909.1841930714,0.5812426037899502
18,1,8,8100,33,0.6164824824024506,507,51280,1002687.5875879878,0.6348044375497941
8,2,8,5400,19,0.14478519877777074,2402,72095,822526.0740061111,0.6730697948947593
20,1,4,7500,29,0.4114365577192802,1967,178744,1244440.8172114035,0.8690644785791036
19,1,7,8100,17,0.03890991228950558,2049,147995,1325265.4504385525,0.8125625010218073
11,1,7,5700,38,0.35799226038698373,2721,154734,940308.0386980651,0.8249317112601131
18,3,4,7500,48,0.10280664884183766,261,211311,1164937.9667557909,0.9289034814459074
6,3,8,5100,19,0.4886124032255068,0,129250,824056.9379838725,0.778110299772532
13,2,5,6000,11,0.8424716692658012,2541,210860,1218737.641653671,0.9281007337446979
11,1,4,4800,58,0.9176596541085348,1161,241922,848085.7017294574,0.95
3,1,6,3000,67,0.7146588907258161,767,170669,415774.70554637094,0.8541956436055811
19,3,2,7200,4,0.8452142084085585,2607,234341,1458665.9289579573,0.95
4,1,8,3900,46,0.5011215407418433,569,136110,563784.3922962907,0.7906979270529255
1,1,5,2100,26,0.24954870347876112,488,157876,472144.2564826062,0.8307151451560746
18,3,6,8100,15,0.14537107638840696,975,153167,1312857.144618058,0.8220690567445644
16,3,4,6900,14,0.4579125989433891,1844,81107,1042244.4370052831,0.6896355083881447
8,2,2,3600,39,0.3849087758155616,452,184039,652713.4561209222,0.8787884609987928
18,3,5,7800,37,0.6961958060713994,2577,41082,984993.020969643,0.6160592186162533
9,3,5,5100,65,0.47617695001917704,2846,148381,717761.1152499041,0.8132359731211033
20,1,7,8400,76,0.54329945642752,2337,205299,1189991.5027178624,0.9178332333547293
7,2,6,4500,30,0.09731516054704381,2731,49500,615443.4241972647,0.6315360739385553
4,1,7,3600,23,0.5840751622873308,2810,167385,769149.6241885633,0.8481927570159088
11,2,4,5100,48,0.045914663807193556,1659,84711,641962.426680964,0.6962346487093979
16,2,5,6900,37,0.16310690183365828,601,31351,791916.4654908318,0.5981761064618688
5,1,7,3900,67,0.5105625517441865,2272,135692,508991.18724127905,0.789914263678128
12,2,8,6600,71,0.47578067206034225,1596,107256,763013.0966396983,0.7376509216371129
11,2,2,4500,46,0.743028562807654,2394,165293,753690.8571859617,0.84433088091863
1,2,3,1800,1,0.48248639451853803,1244,249645,763197.5680274074,0.95
6,3,3,3600,43,0.641953123272334,176,154222,563514.2343836384,0.8239866506115058
20,3,7,9000,48,0.8981492377782326,1217,241751,1445521.2538111089,0.95
12,3,7,6600,37,0.3473811363941798,2375,91694,925901.0943180291,0.7090758388581332
17,3,5,7500,77,0.7810710188634102,1269,38317,700798.644905683,0.6109480965410631
8,2,5,4500,49,0.6389392154179435,2131,140089,680913.3039229102,0.7980082332367766
15,3,4,6600,45,0.6077109071218688,1413,117510,907371.4454643907,0.7565149205981386
6,3,3,3600,64,0.005340727488346575,1457,140095,471873.29636255826,0.798009164792376
5,1,8,4200,22,0.4655263422611169,1096,149180,764912.3682886944,0.8147360232949088
12,2,6,6000,52,0.24830095540658248,1893,201854,979256.4952229671,0.9115199957105303
17,1,6,7200,23,0.04268457038941553,737,218352,1279600.5771480529,0.9418620890307803
5,2,4,3300,52,0.2928960341160396,2949,89125,434255.5198294198,0.704343514070665
4,1,7,3600,36,0.9458575597864257,689,69580,443100.7122010679,0.6684339846179486
12,2,8,6600,61,0.9228822575231949,848,112586,798997.588712384,0.7474532342648519
8,2,8,5400,42,0.6596873185103308,2462,123979,810519.5634074484,0.7684059533638777
2,1,5,2400,3,0.7318840686926497,2042,199369,753338.5796565367,0.9069883056769058
20,2,3,7500,74,0.5643824287576777,1673,241827,1136022.0878562117,0.95
9,3,7,5700,24,0.7674735917078763,357,68627,765126.6320414606,0.6666916191914845
20,3,5,8400,24,0.09016100181829068,0,172620,1316789.1949909085,0.8578137731649962
14,3,5,6600,44,0.1492694794020254,2927,59437,843937.6526029899,0.6497881940462825
13,1,4,5400,8,0.14074489644942523,2319,34611,800088.2755177529,0.6041887746229447
2,2,3,2100,28,0.38182155536045437,2172,89411,375072.89222319773,0.7048866450305304
16,2,4,6600,25,0.252732620006485,1215,31198,830582.3368999676,0.5979036087059219
16,3,5,7200,4,0.17948564163778646,210,36933,995268.571791811,0.6084590928148317
16,3,3,6600,45,0.7561553920552363,280,170949,979517.2230397238,0.8547263470739421
7,1,8,4800,42,0.16083623867182806,189,150638,720141.8188066408,0.8174013206273558
19,3,7,8700,33,0.054222213043584655,2221,162430,1357218.8889347822,0.8390797512331902
11,2,6,5700,24,0.024403185033122776,237,39128,706243.9840748344,0.6124786487897329
4,1,6,3300,29,0.294612344125481,469,220848,738292.9382793726,0.9464445243963568
6,3,5,4200,3,0.35723123643138,1321,95849,760541.8438178431,0.7167369906068133
2,2,7,3300,65,0.06347674196011399,2748,130946,448014.61629019945,0.7811940636493594
20,3,4,8100,43,0.9080351482124671,264,110144,1061667.8242589375,0.742978514564696
9,2,8,5700,17,0.8885493962840397,622,239261,1148739.25301858,0.95
11,2,7,6000,77,0.7536403382807771,2174,161316,779083.7983085961,0.8369990377097747
7,1,2,3000,48,0.18017227292612015,369,52263,264695.13863536937,0.6366006361593101
5,3,8,4800,26,0.3769019799598031,1273,144869,820043.490100201,0.806810340256329
15,1,2,5400,80,0.3196946115564777,794,144591,613403.5269422176,0.8062598113539032
3,3,7,3900,27,0.21399979244473932,1084,101137,605724.0010377762,0.726437987989419
15,1,6,6600,12,0.02504734080938198,0,199462,1196798.7632959532,0.9071536466585254
4,2,6,3600,78,0.5530153498334633,627,101170,296384.9232508327,0.726460646169834
13,2,2,5100,72,0.6250116072495331,345,64672,439568.9419637523,0.6593879360137013
8,3,6,5100,59,0.9283228197183265,1668,196831,807060.3859014084,0.9022824442419995
1,2,7,3000,40,0.49671927231752067,2799,57142,385770.4036384124,0.6455728104329701
12,3,8,6900,67,0.2655118246637421,2548,44124,725360.4408766812,0.6216284680795989
15,1,3,5700,27,0.022406998037662218,2067,110003,887903.9650098117,0.7427324451363273
14,3,2,5700,42,0.33091776720910504,2626,167999,944123.4111639545,0.8493075876034273
7,1,5,3900,57,0.6868882572476583,2072,38632,357989.5587137617,0.6115418531817618
9,1,5,4500,47,0.45677780889089725,886,202902,780100.1109555454,0.9134494076957977
2,3,5,3000,37,0.18579057710680624,2744,100218,486827.04711446597,0.7247417150107848
9,2,4,4500,41,0.2875137038347776,2919,149967,766066.4314808261,0.8161686874958154
1,1,7,2700,13,0.10212241963962121,1532,145630,622709.3879018018,0.8082188874116403
12,3,2,5100,74,0.039699550967087105,2935,45602,472055.5022451646,0.6243399626850117
1,1,6,2400,2,0.2695410114212937,2459,138029,650480.2949428936,0.7942574035832513
20,2,6,8400,61,0.13233286569532376,2179,236371,1324450.3356715234,0.95
13,1,7,6300,30,0.6756715793086927,2277,216456,1166843.6421034564,0.9383714921939045
20,3,5,8400,30,0.6936179105233188,2726,87256,1194823.9104473833,0.7009241988520651
18,2,3,6900,29,0.979647164822797,182,136203,1024967.764175886,0.7908806386439544
16,2,3,6300,62,0.5514899139553983,2798,95386,780954.550430223,0.7158424183076302
11,1,8,6000,27,0.8497237959098167,0,84075,808901.381020451,0.6950800465842674
17,3,8,8400,38,0.3232632618191027,686,120013,1160989.6836909046,0.7611205660671109
6,2,6,4200,30,0.701126513644929,118,52738,501510.3674317754,0.6374860704688896
19,2,7,8400,22,0.7085692103580945,1887,63114,1161295.1539482095,0.6565612350152649
9,3,3,4500,7,0.387179957415974,749,231246,1033026.1002129201,0.95
9,2,6,5100,22,0.007017752613257211,1491,235239,1068172.9112369337,0.95
15,2,7,7200,11,0.5468845746466708,944,147940,1202465.5771267666,0.8124650844583545
7,2,8,5100,48,0.16061314815944772,2792,25683,557322.9342592028,0.5877512194388547
1,3,3,2100,31,0.25951771912492005,575,44170,222292.4114043754,0.6217394816519776
5,3,2,3000,31,0.6916991086500994,1773,33057,350845.5044567495,0.6013150731851491
16,2,2,6000,80,0.42953629692315876,1403,64440,548822.3185153842,0.6589559664693863
20,1,6,8100,54,0.6373630748122234,2158,170064,1184681.184625939,0.8530934285299151
7,2,5,4200,28,0.38465366394651246,2091,82776,632358.7316802675,0.6926926577686539
6,2,7,4500,73,0.6247822048360131,1181,102061,456428.08897581993,0.7281017202930296
3,2,3,2400,18,0.609285488450553,589,202533,641689.5725577472,0.9127923440484647
6,2,3,3300,22,0.38794278629834533,439,70453,471136.2860685083,0.670049519827067
9,2,3,4200,10,0.7420280756503211,2197,247367,1052933.8596217483,0.95
10,1,3,4200,61,0.6911440520848338,2499,83058,478630.2797395758,0.693186215083776
16,3,2,6300,71,0.6099826708163905,638,29911,539912.086645918,0.5955039839015646
14,2,6,6600,10,0.967687272483637,760,198994,1223949.5636375817,0.9062936278896224
19,3,4,7800,41,0.49846275728169276,1908,57613,978973.6862135915,0.6464376893233797
13,2,7,6600,13,0.5265886910857764,948,153640,1126087.0565445712,0.822939258755549
18,3,4,7500,1,0.7781761828893069,203,35133,1042465.1190855535,0.6051523291171015
5,2,7,4200,54,0.09872265444009787,1774,118295,565316.3867277994,0.7579517470741066
14,3,6,6900,77,0.9163885788674854,1655,175101,907270.0571056625,0.8623332456021047
8,2,4,4200,70,0.02140062508735263,1478,234216,708664.9968745633,0.95
7,2,2,3300,46,0.21448532753281635,2162,149397,561581.5733623359,0.8151175577404891
9,2,7,5400,9,0.07951496029726757,877,220674,1124260.4251985135,0.9461397613399639
19,3,7,8700,72,0.907458331193234,413,183366,1145584.708344034,0.8775265757282336
6,2,8,4800,15,0.08667649685748413,1316,160904,909854.6175157126,0.8362884116511653
15,1,7,6900,38,0.3023110486890185,279,59010,831878.4447565549,0.6490076276299402
10,3,5,5400,19,0.10397739249132387,2981,183329,1062568.1130375434,0.8774987193866273
3,2,8,3900,7,0.1018278107537468,2203,21788,581156.8609462313,0.5806231095094312
10,2,6,5400,61,0.5341297085324986,116,21391,440591.3514573375,0.5798531594701811
13,3,4,6000,15,0.76474072513518,2069,152477,1068200.2963743242,0.8208000453799829
13,2,8,6900,49,0.5201450691753262,1383,113000,916889.2746541234,0.7482235084016702
12,1,5,5400,29,0.46011682801585996,2956,22931,689241.4158599207,0.5827070462771029
10,3,8,6300,68,0.8201463735513665,1389,86358,689285.2681322432,0.699245709074554
11,1,2,4200,38,0.010159709240585069,1039,215315,817749.201453797,0.936269628852795
7,2,2,3300,44,0.3208267712399805,1591,67837,390799.8661438001,0.6652256898185939
20,2,6,8400,50,0.9828779942516155,1143,110080,1091535.6100287419,0.7428556376729308
7,1,3,3300,61,0.34780806636864037,1040,186556,526572.9596681568,0.8833981535881795
1,3,4,2400,31,0.7686096207791655,2750,83126,401908.95189610415,0.6933331273606059
17,2,4,6900,1,0.8075065179435125,2263,241890,1439632.4674102825,0.95
2,3,4,2700,28,0.019892702127815243,2503,191381,668752.536489361,0.8922904109958602
2,2,5,2700,33,0.47969556078055364,2936,157052,585785.5221960973,0.8291952912976143
8,1,3,3600,14,0.5926356772353081,1750,113504,674544.8216138235,0.749175396281901
14,1,7,6600,9,0.06195677028139557,1039,249096,1342052.216148593,0.95
7,3,6,4800,6,0.14453069641205396,1642,224988,1092513.3465179396,0.95
19,2,3,7200,5,0.3037374882123929,1169,151831,1248213.312558938,0.819620838149187
20,1,5,7800,64,0.16440575020574355,0,238478,1170133.9712489713,0.95
10,2,2,4200,41,0.7503506693373091,2238,173087,750562.2466533135,0.8586585705648985
15,2,8,7500,57,0.32463785571164816,1515,84288,902402.8107214418,0.6954502218538904
15,3,3,6300,78,0.6756730954046484,2433,136169,770949.6345229768,0.7907825780304929
4,1,4,2700,63,0.4545356556284118,277,44094,130225.32172185794,0.6215759958742181
9,2,8,5700,22,0.5828888407894499,1095,24422,709779.5557960528,0.5854522119572563
4,3,5,3600,1,0.7773160891592108,2985,68833,686329.419554204,0.667087105121745
12,2,6,6000,12,0.12659917991952652,1510,94803,954273.0041004024,0.7148083463263499
7,2,2,3300,21,0.8688277973341566,1738,232485,836765.8610133292,0.95
7,1,2,3000,26,0.2029167378508262,1661,177445,663705.4163107459,0.8666796530908182
18,1,3,6600,5,0.3952220284279303,2042,148875,1190033.8898578603,0.8141880866064215
8,2,3,3900,54,0.17586651372827555,2101,75672,450494.6674313586,0.6796179273098191
14,1,7,6600,24,0.24882441322082494,2526,102860,1018255.8779338959,0.7296067183491465
12,1,5,5400,16,0.11152449266562059,2064,96315,875992.3775366719,0.717584222607813
1,2,3,1800,64,0.4378814193593922,1568,189536,337922.59290320304,0.8888725406522001
19,2,3,7200,60,0.5035539490843138,2115,106495,909922.2302545784,0.7362603807862621
17,3,5,7500,69,0.36299991812324606,386,233332,1106429.0004093838,0.95
5,2,7,4200,36,0.4040941782975809,163,51989,472847.5291085121,0.6361055638684424
4,1,7,3600,57,0.0844830045510978,2210,206396,661669.5849772445,0.9198639717978382
15,1,7,6900,74,0.2587431063272255,1006,184364,924614.2844683639,0.8793602107370129
12,3,5,6000,5,0.0010245889523337048,1327,135040,1064884.8770552385,0.7887623276478068
8,3,2,3900,30,0.30098006664636956,1173,106598,603881.0996667682,0.7364720287444024
1,2,7,3000,74,0.783609812799679,1414,180263,419027.9509360016,0.8718225099295929
16,2,3,6300,33,0.3453618222246164,2039,159914,1033271.1908888769,0.8344553500884148
6,2,8,4800,9,0.7561300329090322,2522,98112,847103.3498354548,0.7208909961620579
14,3,6,6900,4,0.15915122689940864,118,73787,1027318.243865503,0.6761904042628093
12,1,7,6000,34,0.32955100963170003,365,179874,979050.2449518415,0.8711376679902962
12,1,5,5400,55,0.025574367533420905,970,196693,849358.1281623328,0.902033091896097
16,2,2,6000,65,0.6926098662265157,762,151478,777352.9506688674,0.8189274055718718
5,3,3,3300,1,0.07185050115663061,874,160492,770844.7474942168,0.835541540498091
1,1,2,1200,35,0.9454463139990694,1243,193883,401328.76843000465,0.8968821477871609
18,3,8,8700,38,0.8676503907770631,2914,77537,1179155.7480461146,0.6830562199230449
15,2,6,6900,74,0.2617732491242645,2277,70698,735397.1337543787,0.6704617461749073
12,2,8,6600,23,0.4635930269243643,2065,40988,884608.0348653782,0.6158970966837182
20,2,3,7500,67,0.28789825143178494,1332,100331,879182.5087428411,0.7249271854272863
6,2,4,3600,66,0.5180384796446399,1981,92981,380801.8076017768,0.7114195526861513
16,1,7,7200,30,0.4901653938446663,1921,39146,919471.1730307767,0.6125066341008294
17,1,2,6000,29,0.14045766364580714,152,122369,883595.711681771,0.7654573717672749
16,2,7,7500,3,0.605428418675924,2908,240611,1525434.8579066205,0.95
20,1,5,7800,65,0.7939154641929815,496,249392,1198694.422679035,0.95
4,3,3,3000,63,0.8846957620902169,1300,90708,290992.5211895489,0.7072438378991047
2,3,8,3900,24,0.2987373538559205,1782,244698,928362.3132307203,0.95
11,3,2,4800,20,0.049246462096451116,1190,138999,837451.7676895177,0.7960271874477729
4,2,8,4200,72,0.5494297761498349,1266,152540,526312.8511192508,0.8208742425946016
5,3,5,3900,40,0.6052849133126988,1821,54415,467433.5754334365,0.6405608961924059
1,2,4,2100,69,0.3672604875962675,817,154465,259603.69756201867,0.824414533075178
13,2,4,5700,45,0.06301468894446327,2158,36959,654342.9265552777,0.608476907198193
18,3,4,7500,1,0.7357082125902212,1317,181252,1368335.458937049,0.8736938559551183
20,1,4,7500,21,0.7506674235840485,2037,59387,1046130.6628820797,0.6497123264864499
18,1,2,6300,46,0.9188933815732208,1685,195834,1026623.5330921339,0.9004597011446966
11,3,6,6000,47,0.3805171567480017,707,173507,911321.41421626,0.8594265909321296
17,3,6,7800,72,0.32022213441173897,608,156368,983374.8893279413,0.8279097818956092
10,2,3,4500,61,0.19752259499834757,2338,127472,604096.3870250082,0.7748121955933586
16,2,5,6900,59,0.16398223991654493,2910,183666,1055812.0888004173,0.8780885736769002
12,1,2,4500,23,0.9233773075596329,2304,189921,914345.1134622018,0.889609530661633
5,1,2,2400,62,0.9308323232819412,2248,242545,549875.8383835903,0.95
4,1,3,2400,40,0.02549499623749285,1123,149778,445118.5250188125,0.8158224585326025
2,2,5,2700,53,0.3308712764575745,871,44770,200015.64361771214,0.6228259001508837
2,3,5,3000,30,0.09108509389831376,773,143132,548998.5745305084,0.803615514210052
12,3,7,6600,24,0.20566955712215096,1602,45115,875261.6522143893,0.623481453389594
13,3,4,6000,7,0.2296316613373014,990,73894,921339.8416933134,0.6763847427499201
3,3,5,3300,27,0.18288556889855,969,233599,789353.5721555073,0.95
13,3,5,6300,79,0.5003744578813083,355,154759,741666.1277105934,0.8249473072344543
16,1,8,7500,1,0.49128706336387007,1844,203255,1429373.5646831808,0.9141319259593037
15,3,3,6300,28,0.6612477068448832,563,154975,1002533.7614657755,0.8253815330454278
3,2,6,3300,12,0.7634330016919799,1993,45393,515758.8349915401,0.624000370847572
16,1,5,6600,63,0.1577646697192343,2052,62317,728405.1766514038,0.6550671562434708
20,1,8,8700,51,0.30539705318007127,2817,41803,1042589.0147340996,0.6173745747312456
20,1,6,8100,16,0.9812287899987405,668,179210,1346553.8560500063,0.869929624985474
6,3,6,4500,36,0.4809072787464892,1460,111482,669359.4636062675,0.745443301188619
15,2,3,6000,55,0.8164163957163001,150,47919,601255.9180214185,0.6286110336860365
6,1,3,3000,40,0.8792487868828701,272,71879,337521.75606558565,0.6726563066300357
2,3,5,3000,5,0.14357616620594282,1640,193152,799786.1191689703,0.895561929029875
16,1,3,6000,1,0.867468094689266,325,146089,1072590.6595265537,0.8090701463824077
11,2,2,4500,2,0.4310057003535164,1513,82467,783168.9714982325,0.6921438144339437
11,2,8,6300,7,0.9840533122759085,2333,158557,1166183.7334386203,0.8319795930131672
17,3,2,6600,27,0.803127019955547,2676,224346,1247956.3649002223,0.95
17,1,7,7500,7,0.7227595957593268,2544,28335,1069376.2020212035,0.592654450886497
18,3,2,6900,41,0.5055473460148916,0,245254,1179980.2632699255,0.95
4,2,2,2400,63,0.7313707123955527,2896,38555,157333.14643802223,0.6113958643057074
11,3,5,5700,58,0.7453528654783874,674,149564,766621.235672608,0.815414872788968
16,2,8,7800,60,0.9332784647116456,1224,159866,1065785.6076764418,0.8343464214610389
1,2,8,3300,78,0.13733632374443017,1679,92591,273865.31838127784,0.7106945382616537
16,2,3,6300,11,0.6849579444012441,2339,110003,1050751.2102779937,0.7427432331067557
13,1,8,6600,54,0.24357586281724652,2171,207802,1067516.1206859136,0.9224499282462051
4,1,4,2700,29,0.7839768736479666,0,172006,546092.1156317601,0.8566806515536111
7,1,6,4200,12,0.6259098181362641,1246,245177,1010604.4509093186,0.95
1,1,2,1200,22,0.33429416416281754,2699,68457,262212.5291791859,0.6663812957259116
19,3,8,9000,2,0.10926540894599324,1699,195646,1601715.67295527,0.9001477257644348
1,2,8,3300,17,0.5241259448484294,2427,50457,515103.37027575786,0.6333038036925932
7,2,5,4200,45,0.4214498748611606,571,49139,434300.75062569417,0.6308611148139848
6,2,3,3300,16,0.5121958051714341,2032,28787,464973.0209741428,0.5934788421615772
2,1,3,1800,30,0.24908406054773047,1151,55702,228688.57969726133,0.6429340547432992
20,1,2,6900,16,0.3665427620038164,1938,114572,1102451.2861899808,0.7511370578253321
5,2,6,3900,35,0.20991097076266207,1362,222925,817660.4451461867,0.95
16,2,3,6300,79,0.823343747646398,1693,249385,969443.281261768,0.95
6,3,6,4500,8,0.8880818326004251,1811,87801,770491.5908369978,0.7019417016113437
11,1,3,4500,33,0.22819464380076937,1042,41846,533811.0267809962,0.6174669471616022
17,3,2,6600,12,0.4979572040969643,210,37788,877386.2139795151,0.6100240857392237
12,1,5,5400,20,0.5936350651331708,529,192235,999371.8246743341,0.8938649528719428
12,2,3,5100,38,0.439921652699403,294,101109,681838.391736503,0.7263781102257041
6,3,4,3900,14,0.8109046290828578,344,155469,754203.4768545857,0.8262994914515386
